data,nome_oponente,tag_oponente,nivel_oponente,trofes_oponente,clan_oponente,resultado,coroas_jogador,coroas_oponente,mudanca_trofes,modo_jogo,tipo_batalha,arena,deck_jogador,deck_oponente,vezes_enfrentado
06/04/2026 01:03,eisteen,#UU98QYGL,0,0,Sergipe-Team,Derrota,0,3,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Firecracker | Goblin Gang | Goblins | Lightning | Minions | Royal Hogs | Royal Recruits | Skeleton Barrel,Balloon | Bomber | Freeze | Giant Skeleton | Skeleton Army | Valkyrie | Witch | Wizard,1
06/04/2026 01:01,GERSON √∆|,#QJRRUGYJ9,0,0,Black Tiger SVK,Vitoria,3,0,30,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Firecracker | Goblin Gang | Goblins | Lightning | Minions | Royal Hogs | Royal Recruits | Skeleton Barrel,Dart Goblin | Fireball | Firecracker | Hog Rider | Knight | Skeletons | Tesla | The Log,1
06/04/2026 00:58,_CORNELIO_,#LRULCJ0QR,0,0,Sem cla,Vitoria,2,1,30,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Firecracker | Goblin Gang | Goblins | Lightning | Minions | Royal Hogs | Royal Recruits | Skeleton Barrel,Fireball | Hog Rider | Ice Spirit | Magic Archer | Skeletons | Tesla | The Log | Valkyrie,1
06/04/2026 00:53,martim,#9R8YQVLL8,0,0,Gavetas India,Vitoria,2,1,30,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Firecracker | Goblin Gang | Goblins | Lightning | Minions | Royal Hogs | Royal Recruits | Skeleton Barrel,Baby Dragon | Balloon | Prince | Rage | Skeleton Army | Valkyrie | Witch | Wizard,1
06/04/2026 00:50,jaqob Q8,#2PLY0PQ2Y,0,0,new kuwait,Derrota,1,2,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Firecracker | Goblin Gang | Goblins | Lightning | Minions | Royal Hogs | Royal Recruits | Skeleton Barrel,Arrows | Balloon | Bats | Electro Wizard | Fire Spirit | Goblin Gang | Mega Knight | Mini P.E.K.K.A,1
06/04/2026 00:45,ＳＡＩ✨,#PY8CJ0Y0Y,0,0,200-201,Derrota,0,1,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Firecracker | Goblin Gang | Goblins | Lightning | Minions | Royal Hogs | Royal Recruits | Skeleton Barrel,Fireball | Giant Snowball | Guards | Knight | Mega Minion | Mortar | Musketeer | Skeleton Barrel,1
06/04/2026 00:40,maddog,#2PRU82UQ,0,0,Sem cla,Vitoria,3,0,30,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Firecracker | Goblin Gang | Goblins | Lightning | Minions | Royal Hogs | Royal Recruits | Skeleton Barrel,Bandit | Bats | Battle Ram | Dark Prince | Giant Snowball | Goblin Cage | Mega Knight | Musketeer,1
06/04/2026 00:37,jia,#P8PLUY2V9,0,0,New Ville Elite,Derrota,0,1,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Firecracker | Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers,Archers | Fireball | Ice Spirit | Knight | Skeletons | Tesla | The Log | X-Bow,1
06/04/2026 00:33,Felipe,#VYRUPYV28,0,0,Xx Mad Max xX™,Derrota,0,1,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Giant Skeleton | Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers,Executioner | Hog Rider | Ice Spirit | Knight | Lightning | Skeletons | The Log | Tornado,1
05/04/2026 23:34,Pedroca Crazy,#92PPCJ2GC,0,0,Dinastia Brasil,Derrota,0,3,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Giant Skeleton | Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers,Bats | Giant Skeleton | Hog Rider | Mini P.E.K.K.A | Skeleton Army | Valkyrie | Wizard | Zap,1
