data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-07-10;Dia 1;#2QR292P;#G0RJQPGU2;tariki shab;75;5;#R0JUGVR9;TITA;2;2005;1;1;;;;;;;;;0;0;0;Tower Princess;0
2026-07-10;Dia 1;#2220UQQ0UU;#VGQCC98Y9;BLACK¿;100;1;#R0JVY98R;BLACK「DR4GON;2;0;1;0;Princess, Royal Delivery, Freeze, Goblin Curse, Executioner, Spear Goblins, Firecracker, Clone;RangeBattle;;;;;;;0;1;100;Tower Princess;1
2026-07-10;Dia 1;#2QR292P;#8RU2Q8QGR;USAF HC;450;4;#9C9UVJR8;Donations 2.0;3;1202;4;4;;;;;;;;;0;0;0;Tower Princess;0
2026-07-10;Dia 1;#2QR292P;#9RRYY8U8L;Slavo;500;5;#2Q2JGURL;www.geppetto.sk;1;3243;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-10;Dia 1;#2QR292P;#PC88JLJV;raymondo;500;3;#9C9UVJR8;Donations 2.0;3;1202;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-10;Dia 1;#2QR292P;#JQ0U0U9P8;Angy4;500;2;#GQC8L2CG;TESCHIO NERO;4;700;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-10;Dia 1;#2QR292P;#2QR292P;ツ ︻デ═一⟿ΔЯ₡λↁΣ☯︎;500;1;#QCLPL9VQ;Tropa Do Bruxo;5;400;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-10;Dia 1;#2QR292P;#YG9VCC998;Marcooo!11;600;4;#2Q2JGURL;www.geppetto.sk;1;3243;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-10;Dia 1;#2QR292P;#9J8P0VUC9;(☆اَمیرحُسینِ☆);600;4;#R0JUGVR9;TITA;2;2005;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-10;Dia 1;#2QR292P;#82YL8QLPU;Janci;700;2;#2Q2JGURL;www.geppetto.sk;1;3243;5;0;Zap, Goblin Barrel, Musketeer, Skeleton Army, Inferno Tower, Hog Rider, Fire Spirit, Minion Horde;RangeBattle;Royal Giant, Bats, Little Prince, Fisherman, Royal Ghost, Fireball, The Log, Vines;RangeBattle;;;;;0;2;200;Tower Princess;2
2026-07-10;Dia 1;#2QR292P;#8U88JV0L;mog007;700;3;#2Q2JGURL;www.geppetto.sk;1;3243;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-07-10;Dia 1;#2QR292P;#YGGRCRV0V;Radman AS;700;3;#R0JUGVR9;TITA;2;2005;4;0;;;;;;;;;0;0;0;Tower Princess;0
