data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-09-05;Dia 2;#2QR292P;#82LV8GJ;nicki;100;5;#RL0VR8LU;bubabtzkamerad;3;3100;1;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-05;Dia 2;#2QR292P;#LYUQUU28;lexi❤️;100;2;#R992V8LR;INVICTUS;5;1200;1;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-05;Dia 2;#2QR292P;#V20C89CYJ;moghol;200;3;#RL0VR8LU;bubabtzkamerad;3;3100;1;0;Barbarians, Skeleton King, Royal Ghost, Balloon, Executioner, Mother Witch, Elixir Golem, Knight;RangeBattle;;;;;;;1;0;200;Tower Princess;1
2026-09-05;Dia 2;#2QR292P;#9P8U8LGJC;Pa_gpsy;200;4;#RL0VR8LU;bubabtzkamerad;3;3100;1;0;Elite Barbarians, Witch, Firecracker, Zap, Hog Rider, Mini P.E.K.K.A, Baby Dragon, Bats;RangeBattle;;;;;;;1;0;200;Tower Princess;1
2026-09-05;Dia 2;#2QR292P;#GV9Q2PVVL;crespimduspod;200;3;#QCLPL9VQ;Tropa Do Bruxo;4;2650;1;0;Skeleton Barrel, Archer Queen, Hunter, Knight, Mini P.E.K.K.A, Sparky, Executioner, Fireball;RangeBattle;;;;;;;1;0;200;Tower Princess;1
2026-09-05;Dia 2;#2QR292P;#GGV0U2UPQ;cratos;450;2;#QCLPL9VQ;Tropa Do Bruxo;4;2650;3;0;Musketeer, Golden Knight, Mini P.E.K.K.A, Skeleton Dragons, Baby Dragon, Hog Rider, Elixir Golem, Skeleton Barrel;Duelo;Firecracker, Valkyrie, Mega Knight, Executioner, Witch, Tombstone, Clone, Princess;Duelo;Ram Rider, Knight, Minion Horde, Magic Archer, Goblin Gang, Mirror, Prince, Wizard;Duelo;;;0;2;200;Tower Princess;1
2026-09-05;Dia 2;#2QR292P;#UCCQ992U8;Cerberus0909;700;2;#RL0VR8LU;bubabtzkamerad;3;3100;4;0;Witch, Electro Dragon, Mini P.E.K.K.A, Rage, Golem, Minions, Vines, Goblin Machine;RangeBattle;;;;;;;0;1;100;Tower Princess;1
2026-09-05;Dia 2;#2QR292P;#UGLGJ2U8J;4k_oscar;1100;1;#R992V8LR;INVICTUS;5;1200;7;0;Wall Breakers, Wizard, Skeleton Barrel, Bomb Tower, Rascals, Fire Spirit, Barbarian Barrel, Poison;RangeBattle;Cannon, Archer Queen, Royal Hogs, Royal Delivery, Lightning, Ice Spirit, Knight, Arrows;RangeBattle;Tesla, Mighty Miner, Firecracker, Hog Rider, The Log, Skeletons, Electro Spirit, Rocket;RangeBattle;;;0;3;300;Tower Princess;3
2026-09-05;Dia 2;#2QR292P;#QCGUCY8LY;Pierre;1150;3;#R9L8P88U;la famax 2.0;2;3900;8;0;Valkyrie, Hog Rider, Executioner, Fireball, Balloon, Barbarians, Witch, Mini P.E.K.K.A;Duelo;Firecracker, Royal Giant, Little Prince, Baby Dragon, Skeleton Dragons, Bats, Electro Spirit, Ice Spirit;Duelo;Furnace, Arrows, Skeleton King, Dart Goblin, Skeleton Barrel, P.E.K.K.A, Princess, Inferno Tower;Duelo;Mega Knight, Wizard, Elite Barbarians, Electro Wizard, Goblin Barrel, The Log, Goblins, Elixir Collector;RangeBattle;0;3;300;Tower Princess;2
2026-09-05;Dia 2;#2QR292P;#QG2QPQ0Q;Павел Первый;1200;5;#RUCC2L;Сызрань;1;7900;8;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-05;Dia 2;#2QR292P;#UUR9J90;Влад-и-мир0001;1300;4;#RUCC2L;Сызрань;1;7900;8;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-05;Dia 2;#2QR292P;#VPJCGJ0YJ;atlas;1300;2;#R9L8P88U;la famax 2.0;2;3900;8;0;Executioner, Inferno Dragon, Prince, Guards, Arrows, Royal Hogs, Rune Giant, Balloon;RangeBattle;Musketeer, Royal Recruits, Bomb Tower, Spear Goblins, Mini P.E.K.K.A, Baby Dragon, Minions, Goblin Cage;RangeBattle;Skeleton Dragons, Knight, Goblin Barrel, Inferno Tower, Flying Machine, Rocket, Witch, Skeleton Army;RangeBattle;Giant, Valkyrie, Barbarians, Wizard, Battle Ram, Fireball, Hog Rider, Archers;RangeBattle;3;1;700;Tower Princess;4
2026-09-05;Dia 2;#2QR292P;#29Y8QG98V;jogrosjo;1450;1;#R9L8P88U;la famax 2.0;2;3900;12;0;Barbarians, Furnace, Skeleton Barrel, Magic Archer, Guards, Poison, Bandit, Ram Rider;Duelo;Firecracker, Dark Prince, Executioner, Miner, Dart Goblin, Goblins, Electro Dragon, Void;Duelo;Valkyrie, Berserker, Archers, Fireball, Baby Dragon, Musketeer, Flying Machine, Prince;Duelo;Lumberjack, Knight, Wizard, Skeleton Army, Hog Rider, Witch, Arrows, Goblin Barrel;RangeBattle;0;3;300;Tower Princess;2
2026-09-05;Dia 2;#2QR292P;#UUQ99UCQ9;ogkanak;1700;1;#RL0VR8LU;bubabtzkamerad;3;3100;12;0;Elite Barbarians, Bats, Golden Knight, Guards, Golem, Barbarian Barrel, Witch, Dart Goblin;RangeBattle;Hog Rider, P.E.K.K.A, Ice Wizard, Zappies, Bomber, Bowler, Mother Witch, Clone;RangeBattle;Goblin Barrel, Firecracker, Ram Rider, Electro Giant, Skeleton Army, Goblin Gang, Princess, Skeleton Dragons;RangeBattle;Valkyrie, Spear Goblins, Battle Ram, Ronin, Ice Spirit, Minions, Archers, Electro Spirit;RangeBattle;1;3;500;Tower Princess;4
2026-09-05;Dia 2;TOP_GLOBAL;#CJGGUPVJY;Denis;1800;5;#P2P2Y880;! ShocK-13 !;5;49900;12;0;P.E.K.K.A, Golden Knight, Wizard, Skeleton Army, Tornado, Bomber, Bats, Wall Breakers;RangeBattle;Cannon, Ice Golem, Skeletons, Electro Spirit, Fireball, Musketeer, Zap, Hog Rider;RangeBattle;Mega Knight, Berserker, Tesla, Valkyrie, Arrows, Minions, Miner, Dart Goblin;RangeBattle;Goblin Barrel, Knight, Princess, Inferno Tower, Goblin Gang, Ice Spirit, Rocket, The Log;RangeBattle;2;2;600;Tower Princess;4
2026-09-05;Dia 2;#2QR292P;#UUPV00L2C;Николай Первый;1800;1;#RUCC2L;Сызрань;1;7900;12;0;Executioner, Balloon, Skeleton Army, Bats, Freeze, Flying Machine, P.E.K.K.A, Hog Rider;RangeBattle;Witch, Mega Minion, Mega Knight, Goblin Cage, Dark Prince, Bomber, Arrows, Dart Goblin;RangeBattle;Archers, Barbarians, Firecracker, Electro Wizard, Giant, Fireball, Knight, Prince;RangeBattle;Valkyrie, Mini P.E.K.K.A, Musketeer, Battle Ram, Minions, Spear Goblins, Goblin Hut, Wizard;RangeBattle;2;2;600;Tower Princess;4
